City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,San Andres,CO,2022-05-07 20:32:10,12.5847,-81.7006,86.02,74,40,10.36
282,Kosh-Agach,RU,2022-05-07 20:32:10,50.0,88.6667,43.23,72,44,0.2
283,Saint Pete Beach,US,2022-05-07 20:32:11,27.7253,-82.7412,85.24,68,20,13.8
284,Dhone,IN,2022-05-07 20:32:11,15.4167,77.8833,89.15,40,96,7.31
285,Huarmey,PE,2022-05-07 20:27:54,-10.0681,-78.1522,70.77,77,15,11.95
286,Tura,IN,2022-05-07 20:32:12,25.5198,90.2201,72.48,78,0,2.93
287,Morgan City,US,2022-05-07 20:32:12,29.6994,-91.2068,89.01,53,40,9.93
288,Mayahi,NE,2022-05-07 20:32:13,13.9553,7.6712,93.43,28,99,7.05
289,Mount Gambier,AU,2022-05-07 20:32:13,-37.8333,140.7667,49.91,81,100,4.61
290,Morada Nova,BR,2022-05-07 20:32:14,-5.1067,-38.3725,77.99,83,92,8.23
291,Salalah,OM,2022-05-07 20:32:14,17.0151,54.0924,84.29,79,20,5.75
292,Longyearbyen,SJ,2022-05-07 20:27:56,78.2186,15.6401,12.04,57,40,14.97
293,Hilo,US,2022-05-07 20:32:15,19.7297,-155.09,89.28,75,100,6.91
294,Dhidhdhoo,MV,2022-05-07 20:32:16,6.8833,73.1,84.69,74,89,11.59
295,Sisimiut,GL,2022-05-07 20:31:00,66.9395,-53.6735,33.08,61,2,8.7
296,Mehran,IR,2022-05-07 20:32:16,33.1222,46.1646,70.68,25,41,5.93
297,Mar Del Plata,AR,2022-05-07 20:28:06,-38.0023,-57.5575,71.62,65,0,20.71
298,Miraflores,MX,2022-05-07 20:32:17,19.2167,-98.8083,83.16,22,45,2.1
299,Monroe,US,2022-05-07 20:27:58,43.1501,-77.6831,58.66,38,75,16.11
300,Waris Aliganj,IN,2022-05-07 20:32:18,25.0167,85.6333,85.64,45,3,5.14
301,Alice Springs,AU,2022-05-07 20:32:18,-23.7,133.8833,35.15,75,0,0.0
302,Kyshtovka,RU,2022-05-07 20:32:19,56.555,76.6271,31.42,49,14,4.47
303,Argenta,IT,2022-05-07 20:32:19,44.6124,11.8356,62.53,85,100,5.28
304,Ca Mau,VN,2022-05-07 20:32:20,9.1769,105.15,79.68,86,75,6.35
305,Kumbo,CM,2022-05-07 20:32:20,6.2,10.6667,61.83,91,100,1.79
306,Beidao,CN,2022-05-07 20:32:21,34.5686,105.8933,61.21,80,63,3.71
307,Farafangana,MG,2022-05-07 20:32:21,-22.8167,47.8333,72.82,93,29,7.07
308,San Alberto,CO,2022-05-07 20:32:22,7.7611,-73.3922,83.8,80,80,3.06
309,Penha,BR,2022-05-07 20:32:22,-26.7694,-48.6458,71.47,60,20,4.61
310,Ilebo,CD,2022-05-07 20:32:23,-4.3167,20.5833,70.29,99,100,0.49
311,Minab,IR,2022-05-07 20:32:23,27.1467,57.0801,79.12,65,0,0.0
312,Tevaitoa,PF,2022-05-07 20:32:24,-16.7833,-151.5,81.34,76,2,7.16
313,Katobu,ID,2022-05-07 20:32:24,-4.9408,122.5276,76.23,92,100,5.14
314,Sydney Mines,CA,2022-05-07 20:32:25,46.2367,-60.2177,46.0,66,20,18.01
315,Gojra,PK,2022-05-07 20:32:25,31.1487,72.6866,89.56,16,0,3.74
316,Praia,CV,2022-05-07 20:30:17,14.9215,-23.5087,73.94,68,75,24.16
317,Lompoc,US,2022-05-07 20:27:29,34.6391,-120.4579,76.69,63,0,26.46
318,Goderich,CA,2022-05-07 20:31:48,43.7501,-81.7165,53.92,58,8,14.97
319,Gramesti,RO,2022-05-07 20:32:27,47.9167,26.15,58.55,79,91,3.27
320,Myre,NO,2022-05-07 20:33:27,69.1036,15.9492,35.55,63,100,25.19
321,Lowestoft,GB,2022-05-07 20:32:05,52.4752,1.7516,51.35,87,4,11.92
322,Marsh Harbour,BS,2022-05-07 20:33:28,26.5412,-77.0636,81.12,67,7,16.46
323,Eregli,TR,2022-05-07 20:33:28,37.5133,34.0467,48.83,68,92,4.16
324,Inverness,GB,2022-05-07 20:33:29,57.4791,-4.224,50.85,81,20,6.91
325,Dingle,PH,2022-05-07 20:33:29,10.9995,122.6711,77.81,88,11,8.32
326,Hirara,JP,2022-05-07 20:29:30,24.8,125.2833,77.79,81,63,3.04
327,Lock Haven,US,2022-05-07 20:31:56,41.137,-77.4469,51.91,83,100,7.43
328,Fortuna,US,2022-05-07 20:33:30,40.5982,-124.1573,55.98,88,75,13.8
329,Comodoro Rivadavia,AR,2022-05-07 20:33:31,-45.8667,-67.5,71.46,43,0,14.97
330,Concepcion De Guasistagua,HN,2022-05-07 20:33:31,14.6,-87.65,88.25,53,85,0.49
331,Cockburn Town,TC,2022-05-07 20:33:32,21.4612,-71.1419,79.32,76,68,6.85
332,Tingo Maria,PE,2022-05-07 20:33:32,-9.2895,-76.0088,88.11,58,20,5.75
333,Nieuw Amsterdam,SR,2022-05-07 20:33:33,5.8833,-55.0833,81.14,82,40,9.22
334,Norman Wells,CA,2022-05-07 20:33:33,65.282,-126.8329,42.84,61,100,5.75
335,Champerico,GT,2022-05-07 20:33:34,14.3,-91.9167,95.54,68,99,9.1
336,Las Vegas,US,2022-05-07 20:31:36,36.175,-115.1372,94.26,16,0,16.11
337,Adamovka,RU,2022-05-07 20:33:34,51.5223,59.9396,42.24,42,66,8.41
338,San Carlos De Bariloche,AR,2022-05-07 20:32:13,-41.1456,-71.3082,60.55,51,75,28.77
339,Billings,US,2022-05-07 20:30:50,45.7833,-108.5007,62.37,28,40,31.07
340,Salym,RU,2022-05-07 20:32:20,60.0625,71.4789,32.65,99,100,5.21
341,Barrow,US,2022-05-07 20:33:36,71.2906,-156.7887,21.22,93,100,10.36
342,Gisborne,NZ,2022-05-07 20:33:36,-38.6533,178.0042,55.4,74,30,5.53
343,Rosetta,EG,2022-05-07 20:33:37,31.4044,30.4164,64.18,68,92,4.41
344,Ongole,IN,2022-05-07 20:33:37,15.5,80.05,85.86,68,99,5.21
345,Hobyo,SO,2022-05-07 20:33:38,5.3505,48.5268,82.78,81,20,21.3
346,Samsun,TR,2022-05-07 20:33:38,41.25,36.3333,54.48,72,75,13.8
347,Port Maria,JM,2022-05-07 20:33:39,18.3685,-76.8895,84.16,87,28,6.67
348,Mushie,CD,2022-05-07 20:33:39,-3.0167,16.9,72.77,95,100,1.43
349,Nioro,GM,2022-05-07 20:33:40,13.35,-15.75,85.68,36,8,11.1
350,Zharkent,KZ,2022-05-07 20:33:40,44.1628,80.0,65.19,62,15,4.27
351,Szentes,HU,2022-05-07 20:33:41,46.65,20.2667,61.16,96,100,1.57
352,Pisco,PE,2022-05-07 20:33:41,-13.7,-76.2167,69.85,73,0,12.66
353,Cap-Aux-Meules,CA,2022-05-07 20:33:42,47.3821,-61.8597,37.45,60,0,16.11
354,Bandarbeyla,SO,2022-05-07 20:33:42,9.4942,50.8122,82.13,89,40,8.84
355,Geraldton,AU,2022-05-07 20:33:43,-28.7667,114.6,55.81,82,9,6.91
356,Tampakan,PH,2022-05-07 20:33:43,6.4442,124.9264,75.45,94,100,1.77
357,Ust-Tsilma,RU,2022-05-07 20:33:44,65.441,52.1498,38.5,93,78,6.26
358,San Lawrenz,MT,2022-05-07 20:33:44,36.0553,14.204,62.85,85,73,1.99
359,Nizwa,OM,2022-05-07 20:33:45,22.9333,57.5333,80.62,36,0,3.62
360,Balykshi,KZ,2022-05-07 20:33:45,47.0667,51.8667,53.6,82,75,13.42
361,Haines Junction,CA,2022-05-07 20:29:40,60.7522,-137.5108,35.55,93,100,3.44
362,Atar,MR,2022-05-07 20:33:46,20.5169,-13.0499,92.5,10,6,7.07
363,Songling,CN,2022-05-07 20:33:47,31.1933,120.7176,61.79,85,98,6.38
364,Jiuquan,CN,2022-05-07 20:33:47,39.7432,98.5174,54.68,29,98,3.74
365,Tefe,BR,2022-05-07 20:33:48,-3.3542,-64.7114,86.11,70,40,3.44
366,Kavieng,PG,2022-05-07 20:34:48,-2.5744,150.7967,82.74,75,66,16.91
367,Mathathane,BW,2022-05-07 20:34:49,-22.2687,28.7495,73.35,25,92,7.61
368,Ambulu,ID,2022-05-07 20:34:49,-8.345,113.6058,76.19,91,80,2.21
369,Maragogi,BR,2022-05-07 20:34:50,-9.0122,-35.2225,77.05,84,57,6.85
370,Chase,CA,2022-05-07 20:33:25,50.8165,-119.6857,60.33,52,72,0.45
371,Zhigansk,RU,2022-05-07 20:34:50,66.7697,123.3711,23.56,86,100,8.88
372,Bereda,ES,2022-05-07 20:34:51,43.2686,-7.5406,56.57,94,100,3.38
373,Chany,RU,2022-05-07 20:34:51,55.3121,76.7647,33.4,52,1,6.85
374,Charters Towers,AU,2022-05-07 20:34:52,-20.1,146.2667,68.58,92,100,10.38
375,Constantine,DZ,2022-05-07 20:30:37,36.365,6.6147,53.01,82,75,8.05
376,Half Moon Bay,US,2022-05-07 20:34:53,37.4636,-122.4286,70.21,67,20,23.02
377,Provideniya,RU,2022-05-07 20:34:53,64.3833,-173.3,32.99,88,100,7.07
378,Pontes E Lacerda,BR,2022-05-07 20:34:54,-15.2261,-59.3353,76.48,59,0,3.89
379,Pampierstad,ZA,2022-05-07 20:34:54,-27.7832,24.6877,55.85,73,83,11.7
380,Salaga,GH,2022-05-07 20:34:55,8.5508,-0.5188,83.71,51,91,4.07
381,Biloela,AU,2022-05-07 20:34:55,-24.4167,150.5,61.21,79,71,8.16
382,Terney,RU,2022-05-07 20:34:56,45.0503,136.6092,41.52,75,60,9.8
383,Hohhot,CN,2022-05-07 20:34:56,40.8106,111.6522,48.49,81,20,2.24
384,Kushtagi,IN,2022-05-07 20:34:57,15.7667,76.2,82.62,51,62,13.2
385,Bato,PH,2022-05-07 20:34:57,13.3528,123.3677,75.87,93,14,3.69
386,Adrar,MR,2022-05-07 20:34:58,20.5022,-10.0711,93.65,12,68,8.43
387,Les Cayes,HT,2022-05-07 20:34:58,18.2,-73.75,81.81,71,18,9.06
388,Esperance,AU,2022-05-07 20:34:59,-33.8667,121.9,51.64,48,98,18.32
389,Luganville,VU,2022-05-07 20:34:59,-15.5333,167.1667,79.18,79,53,16.35
390,Yarmouth,US,2022-05-07 20:35:00,41.7057,-70.2286,50.14,77,0,28.99
391,Port Augusta,AU,2022-05-07 20:35:01,-32.5,137.7667,50.54,65,0,3.8
392,Cayenne,GF,2022-05-07 20:30:06,4.9333,-52.3333,82.44,1,75,8.05
393,Balagansk,RU,2022-05-07 20:35:01,54.0103,103.0544,49.12,60,96,12.44
394,Touros,BR,2022-05-07 20:35:02,-5.1989,-35.4608,76.37,87,100,10.85
395,Srednekolymsk,RU,2022-05-07 20:35:02,67.45,153.6833,23.61,91,99,9.22
396,Palauig,PH,2022-05-07 20:35:03,15.435,119.9045,81.5,71,100,5.66
397,Cairns,AU,2022-05-07 20:32:19,-16.9167,145.7667,76.95,91,75,10.36
398,Porto Walter,BR,2022-05-07 20:35:04,-8.2686,-72.7439,86.29,57,43,1.54
399,Pauini,BR,2022-05-07 20:35:04,-7.7136,-66.9764,76.6,90,100,1.45
400,Moree,AU,2022-05-07 20:35:05,-29.4667,149.85,42.82,87,60,5.75
401,Tiznit,MA,2022-05-07 20:35:05,29.5833,-9.5,77.31,20,61,1.52
402,Mehamn,NO,2022-05-07 20:33:51,71.0357,27.8492,36.25,96,99,23.09
403,Bubaque,GW,2022-05-07 20:35:06,11.2833,-15.8333,77.29,76,4,16.58
404,Boyolangu,ID,2022-05-07 20:35:06,-8.1181,111.8935,76.12,93,62,0.31
405,Wajid,SO,2022-05-07 20:35:07,3.8093,43.2471,78.26,73,73,13.49
406,Acapulco,MX,2022-05-07 20:31:45,16.8634,-99.8901,85.82,66,100,10.36
407,Henties Bay,NA,2022-05-07 20:35:08,-22.116,14.2845,57.65,87,0,12.53
408,Socoltenango,MX,2022-05-07 20:35:08,16.2167,-92.25,84.4,36,11,7.85
409,Kuching,MY,2022-05-07 20:35:09,1.55,110.3333,77.22,100,40,0.0
410,Huasahuasi,PE,2022-05-07 20:35:09,-11.3167,-75.6167,48.65,68,69,8.12
411,Portland,US,2022-05-07 20:35:04,45.5234,-122.6762,55.83,78,100,9.22
412,Emerald,AU,2022-05-07 20:36:10,-23.5333,148.1667,57.34,82,100,12.66
413,Tokur,RU,2022-05-07 20:36:10,53.1333,132.9,24.87,87,16,1.48
414,Coos Bay,US,2022-05-07 20:36:08,43.3665,-124.2179,56.32,79,40,13.8
415,Evensk,RU,2022-05-07 20:36:11,61.95,159.2333,31.69,99,100,11.43
416,Jacksonville,US,2022-05-07 20:36:12,30.3322,-81.6556,88.09,39,40,25.32
417,Sananduva,BR,2022-05-07 20:36:12,-27.9497,-51.8067,57.61,87,4,4.12
418,Bintulu,MY,2022-05-07 20:36:13,3.1667,113.0333,77.41,94,40,2.3
419,Kalachinsk,RU,2022-05-07 20:36:13,55.0529,74.5751,36.3,46,1,6.71
420,West Bay,KY,2022-05-07 20:36:14,19.3667,-81.4167,86.07,70,20,10.36
421,Los Llanos De Aridane,ES,2022-05-07 20:34:11,28.6585,-17.9182,65.95,89,20,12.66
422,East London,ZA,2022-05-07 20:35:30,-33.0153,27.9116,63.81,87,100,15.26
423,Foz,ES,2022-05-07 20:36:14,43.5692,-7.2544,54.66,96,100,3.36
424,San Francisco,US,2022-05-07 20:32:29,37.7749,-122.4194,71.31,66,40,23.02
425,Yerofey Pavlovich,RU,2022-05-07 20:36:15,53.9667,121.9667,35.06,62,2,2.06
426,Maceio,BR,2022-05-07 20:36:16,-9.6658,-35.7353,78.24,83,75,3.44
427,Amberieu-En-Bugey,FR,2022-05-07 20:36:16,45.9589,5.3432,65.66,89,100,5.55
428,Phon Thong,TH,2022-05-07 20:36:17,16.3016,103.9768,76.84,86,100,7.47
429,Vryburg,ZA,2022-05-07 20:36:17,-26.9566,24.7284,60.21,49,53,8.48
430,Mountain Home,US,2022-05-07 20:34:11,43.133,-115.6912,51.28,50,100,25.32
431,Maun,BW,2022-05-07 20:36:18,-19.9833,23.4167,62.56,59,0,4.61
432,Ovsyanka,RU,2022-05-07 20:36:18,55.9575,92.5519,40.23,54,74,15.03
433,Shelburne,CA,2022-05-07 20:36:19,44.0787,-80.2041,58.3,31,6,11.05
434,Belogorsk,RU,2022-05-07 20:36:19,50.9158,128.4611,37.51,44,1,5.57
435,Pierre,US,2022-05-07 20:36:20,44.3683,-100.351,78.85,47,0,24.16
436,Lensk,RU,2022-05-07 20:33:14,60.7253,114.9278,43.43,88,100,13.69
437,Imeni Poliny Osipenko,RU,2022-05-07 20:36:21,52.4201,136.4853,33.17,84,4,5.08
438,Cabo Rojo,PR,2022-05-07 20:35:24,18.0866,-67.1457,86.05,73,19,5.99
439,Grindavik,IS,2022-05-07 20:36:21,63.8424,-22.4338,46.35,81,75,27.63
440,Kropotkin,RU,2022-05-07 20:32:57,45.4375,40.5756,45.86,63,98,6.98
441,Novikovo,RU,2022-05-07 20:36:22,51.1537,37.8879,46.8,64,92,4.43
442,Pula,HR,2022-05-07 20:36:23,44.8683,13.8481,61.36,72,0,6.91
443,Tuscaloosa,US,2022-05-07 20:33:49,33.2098,-87.5692,79.56,43,20,12.66
444,Port Lincoln,AU,2022-05-07 20:35:42,-34.7333,135.8667,55.35,80,1,2.71
445,Marzuq,YE,2022-05-07 20:36:23,14.4,46.4667,75.61,38,92,6.22
446,North Bend,US,2022-05-07 20:36:24,43.4065,-124.2243,56.25,78,40,13.8
447,Samana,DO,2022-05-07 20:36:24,19.2056,-69.3369,88.02,74,20,9.22
448,Beloha,MG,2022-05-07 20:36:25,-25.1667,45.05,69.62,85,39,2.21
449,Stawell,AU,2022-05-07 20:36:25,-37.05,142.7667,44.37,91,28,1.32
450,Vitim,RU,2022-05-07 20:32:45,59.4511,112.5578,43.54,90,100,12.06
451,Kupang,ID,2022-05-07 20:36:26,-10.1667,123.5833,79.21,82,36,14.12
452,Praia Da Vitoria,PT,2022-05-07 20:36:27,38.7333,-27.0667,63.75,82,75,2.75
453,Ewa Beach,US,2022-05-07 20:35:17,21.3156,-158.0072,82.35,60,20,16.11
454,Elhovo,BG,2022-05-07 20:36:27,42.1667,26.5667,46.81,86,33,3.22
455,Banda Aceh,ID,2022-05-07 20:36:28,5.5577,95.3222,79.72,80,100,7.02
456,Bandiagara,ML,2022-05-07 20:36:28,14.3501,-3.6104,95.54,16,83,6.33
457,Pangnirtung,CA,2022-05-07 20:32:39,66.1451,-65.7125,24.89,75,100,2.75
458,Lagoa,PT,2022-05-07 20:36:29,39.05,-27.9833,60.73,69,33,6.02
459,Goba,ET,2022-05-07 20:36:29,7.0167,39.9833,51.31,68,65,5.91
460,Sawakin,SD,2022-05-07 20:36:30,19.1059,37.3321,79.75,56,43,10.22
461,Pombas,CV,2022-05-07 20:36:30,17.1503,-25.0201,71.38,78,79,16.4
462,Krasnoselkup,RU,2022-05-07 20:37:31,65.7,82.4667,7.23,93,38,15.73
463,Iznik,TR,2022-05-07 20:37:31,40.4286,29.7211,53.35,84,2,4.12
464,Pitimbu,BR,2022-05-07 20:34:11,-7.4706,-34.8086,75.79,79,95,8.48
465,Dholka,IN,2022-05-07 20:37:32,22.7167,72.4667,93.58,39,0,7.83
466,Padang,ID,2022-05-07 20:37:33,-0.9492,100.3543,77.56,82,100,2.86
467,Venice,US,2022-05-07 20:35:56,27.0998,-82.4543,83.26,83,100,21.85
468,Myrtle Beach,US,2022-05-07 20:35:33,33.6891,-78.8867,79.99,54,40,14.97
469,Clarence Town,AU,2022-05-07 20:37:34,-32.5833,151.7833,50.86,78,2,4.45
470,Byron Bay,AU,2022-05-07 20:37:34,-28.65,153.6167,62.94,90,100,12.06
471,Fukue,JP,2022-05-07 20:37:35,32.6881,128.8419,63.28,85,100,17.78
472,Xingyi,CN,2022-05-07 20:37:35,24.1877,102.817,57.07,93,41,2.37
473,Faya,SA,2022-05-07 20:37:36,18.3851,42.4509,64.92,42,86,3.13
474,Wrexham,GB,2022-05-07 20:37:36,53.0,-3.0,56.95,87,52,4.03
475,Verkhoyansk,RU,2022-05-07 20:37:37,67.5447,133.385,16.16,83,93,2.86
476,Moindou,NC,2022-05-07 20:37:37,-21.6924,165.677,74.12,65,91,6.31
477,Nazret,ET,2022-05-07 20:37:38,8.55,39.2667,69.03,35,17,3.15
478,Puqi,CN,2022-05-07 20:37:38,29.7167,113.8833,70.3,82,96,1.63
479,Bulgan,MN,2022-05-07 20:37:39,48.8125,103.5347,45.82,64,0,3.47
480,Mlonggo,ID,2022-05-07 20:37:40,-6.5333,110.7,78.8,86,18,4.85
481,Harlingen,US,2022-05-07 20:37:40,26.1906,-97.6961,95.09,36,0,16.17
482,Bulungu,CD,2022-05-07 20:37:41,-4.55,18.6,70.5,96,100,2.06
483,Camacha,PT,2022-05-07 20:37:41,33.0833,-16.3333,60.22,77,20,10.36
484,Kidal,ML,2022-05-07 20:37:42,18.4411,1.4078,91.92,11,71,12.75
485,Zanjan,IR,2022-05-07 20:37:42,36.6736,48.4787,49.53,50,24,8.88
486,Morondava,MG,2022-05-07 20:37:43,-20.2833,44.2833,75.74,83,0,8.1
487,Makakilo City,US,2022-05-07 20:37:43,21.3469,-158.0858,80.92,60,20,16.11
488,Katete,UG,2022-05-07 20:37:44,-0.7818,29.7544,61.54,88,94,3.44
489,Encs,HU,2022-05-07 20:37:44,48.3333,21.1333,58.3,86,60,6.55
490,Linqiong,CN,2022-05-07 20:37:45,30.4159,103.4609,73.22,61,28,3.67
491,Tazovskiy,RU,2022-05-07 20:37:45,67.4667,78.7,-3.06,100,39,6.44
492,Anadyr,RU,2022-05-07 20:37:46,64.75,177.4833,32.5,74,0,13.42
493,Thunder Bay,CA,2022-05-07 20:34:11,48.4001,-89.3168,57.18,44,20,12.66
494,Kargasok,RU,2022-05-07 20:37:46,59.0556,80.8572,23.2,83,99,11.95
495,Yar-Sale,RU,2022-05-07 20:37:47,66.8333,70.8333,15.1,93,9,8.93
496,Edd,ER,2022-05-07 20:37:47,13.9297,41.6925,83.35,81,61,11.7
497,Mae Hong Son,TH,2022-05-07 20:37:48,19.3003,97.9685,75.33,93,100,1.3
498,Christchurch,NZ,2022-05-07 20:35:23,-43.5333,172.6333,56.41,80,74,2.3
499,Mungwi,ZM,2022-05-07 20:37:48,-10.1732,31.3694,60.06,84,57,4.52
500,Virginia Beach,US,2022-05-07 20:33:06,36.8529,-75.978,68.05,73,75,17.27
501,Ajdabiya,LY,2022-05-07 20:37:49,30.7554,20.2263,66.36,69,1,16.15
502,Yelan,RU,2022-05-07 20:35:21,50.949,43.7378,43.48,54,4,6.76
503,Raga,SS,2022-05-07 20:37:50,8.4596,25.678,78.26,59,100,4.45
504,Archidona,ES,2022-05-07 20:37:51,37.0965,-4.3887,58.91,72,22,4.03
505,La Asuncion,VE,2022-05-07 20:38:51,11.0333,-63.8628,81.0,76,64,12.01
506,Butte,US,2022-05-07 20:38:52,39.6499,-121.5677,73.29,36,0,8.05
507,Mogadouro,PT,2022-05-07 20:38:52,41.3403,-6.7119,59.45,35,83,2.98
508,Shebalino,RU,2022-05-07 20:38:53,51.2917,85.6772,35.89,74,100,5.01
509,Ishigaki,JP,2022-05-07 20:38:53,24.3448,124.1572,73.53,94,66,3.44
510,Kaihua,CN,2022-05-07 20:38:54,23.3687,104.28,61.5,98,60,4.85
511,Shingu,JP,2022-05-07 20:38:54,33.7333,135.9833,60.42,84,13,6.44
512,Kautokeino,NO,2022-05-07 20:38:55,69.0125,23.0412,30.42,64,97,23.11
513,Gubkinskiy,RU,2022-05-07 20:38:56,64.434,76.5026,4.12,97,15,6.22
514,Souillac,MU,2022-05-07 20:38:56,-20.5167,57.5167,75.58,83,40,8.05
515,Zafarwal,PK,2022-05-07 20:38:57,32.3463,74.8999,83.37,21,0,3.47
516,Keetmanshoop,NA,2022-05-07 20:38:57,-26.5833,18.1333,50.92,50,0,8.05
517,College,US,2022-05-07 20:38:58,64.8569,-147.8028,50.29,81,75,1.01
518,Carlisle,US,2022-05-07 20:38:22,40.2015,-77.1889,48.81,88,100,4.0
519,Atherton,GB,2022-05-07 20:38:59,53.5237,-2.4935,56.75,73,100,3.0
520,Ochamchira,GE,2022-05-07 20:38:59,42.7121,41.4721,53.28,89,100,5.28
521,Crotone,IT,2022-05-07 20:39:00,39.0851,17.1178,60.19,88,7,5.32
522,Oriximina,BR,2022-05-07 20:39:00,-1.7656,-55.8661,80.01,88,49,2.68
523,Quatre Cocos,MU,2022-05-07 20:39:01,-20.2078,57.7625,77.09,79,30,14.58
524,Mareeba,AU,2022-05-07 20:34:06,-17.0,145.4333,72.32,92,100,2.82
525,Killam,CA,2022-05-07 20:39:01,52.7834,-111.8518,55.35,33,58,11.5
526,Gushikawa,JP,2022-05-07 20:39:02,26.3544,127.8686,75.2,96,75,11.5
527,China,MX,2022-05-07 20:39:02,25.7,-99.2333,105.01,21,0,9.44
528,Krasnyy Kut,RU,2022-05-07 20:39:03,50.95,46.9667,45.72,51,63,8.08
529,Beruwala,LK,2022-05-07 20:39:03,6.4788,79.9828,81.66,85,100,7.74
530,Uray,RU,2022-05-07 20:39:04,60.1247,64.7758,39.96,92,77,6.64
531,San Antonio,US,2022-05-07 20:34:34,29.4241,-98.4936,102.9,36,0,12.66
532,Murgab,TM,2022-05-07 20:39:04,37.4966,61.9714,82.27,42,75,13.8
533,Ambanja,MG,2022-05-07 20:39:05,-13.6833,48.45,75.13,86,9,3.15
534,Dahuk,IQ,2022-05-07 20:39:05,36.8695,42.994,52.59,70,66,3.96
535,Seoul,KR,2022-05-07 20:39:06,37.5683,126.9778,60.37,37,0,8.05
536,Belyy Yar,RU,2022-05-07 20:39:06,53.6039,91.3903,44.49,53,0,13.42
537,Big Spring,US,2022-05-07 20:39:07,32.2504,-101.4787,102.65,4,0,20.71
538,Dudinka,RU,2022-05-07 20:39:08,69.4058,86.1778,7.14,96,80,11.5
539,Vanimo,PG,2022-05-07 20:39:08,-2.6741,141.3028,78.6,89,94,5.86
540,Turkistan,KZ,2022-05-07 20:39:09,43.0,68.0,76.55,31,7,10.74
541,Syriam,MM,2022-05-07 20:39:09,16.7722,96.2378,85.24,66,100,8.59
542,Barra Patuca,HN,2022-05-07 20:39:10,15.8,-84.2833,85.46,68,100,12.19
543,Risod,IN,2022-05-07 20:39:10,19.9667,76.7833,88.7,22,7,6.22
544,Yichun,CN,2022-05-07 20:39:11,47.7,128.9,32.81,85,0,3.18
545,Matagami,CA,2022-05-07 20:39:11,49.7502,-77.6328,51.91,20,0,5.75
546,Moussoro,TD,2022-05-07 20:39:12,13.6408,16.4901,94.6,14,52,2.82
547,Mandera,KE,2022-05-07 20:39:12,3.9366,41.867,82.35,64,100,12.24
548,Iguape,BR,2022-05-07 20:39:13,-24.7081,-47.5553,67.32,66,37,5.64
549,Ukiah,US,2022-05-07 20:39:13,39.1502,-123.2078,68.16,52,20,13.8
550,Asfi,MA,2022-05-07 20:39:14,32.2994,-9.2372,67.42,67,62,18.1
551,Manyana,BW,2022-05-07 20:39:14,-23.4,21.7167,63.05,32,88,6.26
552,Mlimba,TZ,2022-05-07 20:40:15,-8.8,35.8167,71.35,93,67,1.9
553,Moron,AR,2022-05-07 20:40:16,-34.6534,-58.6198,73.29,68,97,3.94
554,Santander Jimenez,MX,2022-05-07 20:40:16,24.2167,-98.4667,102.97,31,0,15.86
555,Turayf,SA,2022-05-07 20:40:17,31.6725,38.6637,61.05,51,0,11.5
556,Tual,ID,2022-05-07 20:40:17,-5.6667,132.75,85.32,75,23,19.39
557,Avera,US,2022-05-07 20:40:18,33.194,-82.5271,71.11,49,84,16.35
558,Axim,GH,2022-05-07 20:40:18,4.8699,-2.2405,81.28,81,89,6.49
559,Broome,US,2022-05-07 20:35:45,42.2506,-75.833,58.66,38,0,10.36
560,Kloulklubed,PW,2022-05-07 20:40:19,7.0419,134.2556,77.5,79,100,17.49
561,Barberton,ZA,2022-05-07 20:40:20,-25.7884,31.0532,59.09,50,74,2.19
562,Husavik,IS,2022-05-07 20:40:20,66.0449,-17.3389,40.28,73,100,2.86
563,Chernyshevskiy,RU,2022-05-07 20:40:21,63.0128,112.4714,39.09,88,100,14.29
